id,no_civique,rue,no_local,code_postal,etage,entreprise,telephone,enfant,type_etablissement,usage_1,usage_2,usage_3,type_scian,secteur_nom,classe_nom,neq,secteur_commercial,grandes_chaines,date_creation,date_modification,lng,lat
79a7bb51-8a3d-428f-b976-593ac34c9ef8,871,Rue King Ouest,NA,J1H 1R9,1,EAU PURE 2000 INC.,819 564-6662,FALSE,Commerce,Biens réfléchis,Appareils électroniques et ménagers,"Magasins d'appareils ménagers, de téléviseurs et d'autres appareils électroniques",449211,Commerce de détail,"Détaillants d'appareils ménagers, de téléviseurs et d'autres appareils électroniques",1146658209,Jacques-Cartier,FALSE,2020-08-06,2024-08-05,-71.90117379496972,45.398806666771975
ae478425-e366-4a4f-a3db-cf42a1481d9d,869,Rue King Ouest,NA,J1H 1R9,1,CENTRE D'ASPIRATEUR MR INC.,819 569-4808,FALSE,Commerce,Biens réfléchis,Appareils électroniques et ménagers,"Magasins d'appareils ménagers, de téléviseurs et d'autres appareils électroniques",449211,Commerce de détail,"Détaillants d'appareils ménagers, de téléviseurs et d'autres appareils électroniques",1146658209,Jacques-Cartier,FALSE,2020-08-06,2024-08-05,-71.90107524686765,45.398799605805
4a454b5a-e3dd-4507-a30b-1c8c4d807bf2,1435,Rue King Ouest,NA,J1J 2C1,1,ÉQUIPE ABINADER NOTAIRES,819 300-2777,FALSE,Bureau,Services professionnels,Professionnels législatifs et fiscaux,Études de notaires,541120,"Services professionnels, scientifiques et techniques",Études de notaires,1173214751,Jacques-Cartier,FALSE,2022-03-03,2024-08-06,-71.9116923,45.3989615
d6d2b4ac-489e-45c8-8a9f-0854fdbdd1b7,1435,Rue King Ouest,NA,J1J 2C1,2,ÉQUIPE ABINADER NOTAIRES,819 300-2777,TRUE,Bureau,Services professionnels,Professionnels législatifs et fiscaux,Études de notaires,541120,"Services professionnels, scientifiques et techniques",Études de notaires,1173214751,Jacques-Cartier,FALSE,2020-02-06,2024-08-06,-71.9116923,45.3989615
c495265f-f05f-41b7-ae84-8e2a5039255f,905,Rue King Ouest,NA,J1H 1S3,1,ÉGLISE VASES D'HONNEUR SHERROOKE,819 993-8989,FALSE,Institution,Organismes publics et privés,Organismes religieux,Organismes religieux,813110,Autres services (sauf les administrations publiques),Organismes religieux,NA,Jacques-Cartier,FALSE,2020-08-06,2024-08-05,-71.9020573,45.398927300000004
e0a29408-7f04-4605-a61e-92605190225d,1506,Rue King Ouest,NA,J1J 2C2,1,DÉLICES ET PASSION JOHNY FARAH,819 791-6868,FALSE,Commerce,Biens courants,Alimentation,Boulangeries-pâtisseries,445291,Commerce de détail,Boulangeries-pâtisseries,1177870038,Jacques-Cartier,FALSE,2020-02-06,2024-07-10,-71.9133445,45.398359199999994
3ada7a2a-1261-4bac-acf1-576e867f9494,1506,Rue King Ouest,NA,J1J 2C2,1,ÉCOLE DE CONDUITE PERMIS PLUS,819 563-2299,FALSE,Bureau,Services aux consommateurs,Centre de formation,École de conduite,611690,Services d'enseignement,Tous les autres établissements d'enseignement et de formation,1165635807,Jacques-Cartier,FALSE,2022-10-24,2024-07-10,-71.9133445,45.398359199999994
9fe7114e-7340-4ba1-b3bc-6e9f4ff5d807,1576,Rue King Ouest,NA,J1J 2C3,1,RESTAURANT OVERFLOW,819 791-7229,FALSE,Commerce,"Restauration, divertissement et hôtellerie",Restauration,Restaurants à service complet,722511,Services d'hébergement et de restauration,Restaurants à service complet,1174471574,Jacques-Cartier,FALSE,2020-02-06,2024-07-17,-71.9147064,45.398380499999995
c759d36e-0407-4382-b266-8e085441107c,1910,Rue King Ouest,300,J1J 2E2,3,ASSURANCES MULTI-RISQUES,819 791-1791,FALSE,Bureau,Services aux consommateurs,"Banques, caisses populaires, prêts hypotécaires et assurances",Agences et courtiers d'assurance,524210,Finance et assurances,Agences et courtiers d'assurance,1164479017,Jacques-Cartier,FALSE,2020-02-06,2024-07-11,-71.920907,45.398128799999995
c3965ef4-c110-4625-9130-fa3c814934f5,1435,Rue King Ouest,200,J1J 2C1,1,ROGERS,819 566-5555,FALSE,Commerce,Biens semi-courants,Marchandises spécialisées,"Téléphones, internet et télévision",517310,Industrie de l'information et industrie culturelle,Télécommunications par fil et sans fil (sauf par satellite),1164571862,Jacques-Cartier,TRUE,2020-02-06,2024-08-06,-71.9116923,45.3989615
8f4721e7-8c4a-429f-8858-4d20850da008,2253,Rue King Ouest,2253,J1J 2G2,1,CHAUSSURES PANDA,819 564-8311,FALSE,Commerce,Biens semi-courants,Mode,Magasins de chaussures,458210,Commerce de détail,Détaillants de chaussures,1143917582,Jacques-Cartier,TRUE,2020-04-16,2024-08-06,-71.9281751100015,45.40011845275064
541b4809-8008-4758-9c8d-c6842f909a58,1244,Rue King Ouest,NA,J1J 2B6,1,LA BOÎTE À CHEVEUX,819 822-2308,FALSE,Commerce,Services aux consommateurs,Soins personnels,Salons de coiffure unisexes,812116,Autres services (sauf les administrations publiques),Salons de coiffure unisexes,2269869329,Jacques-Cartier,FALSE,2020-08-06,2024-07-10,-71.9079424,45.398557800000006
f6bc9501-16e6-413f-96dc-898ec8205e10,1246,Rue King Ouest,NA,J1J 2B6,1,ÉPICERIE RICHARD BOISVERT,819 562-5500,FALSE,Commerce,Biens courants,Alimentation,Dépanneurs,445131,Commerce de détail,Dépanneurs,2248249379,Jacques-Cartier,FALSE,2022-03-09,2024-07-10,-71.9079424,45.398557800000006
4ae4b107-f5ea-4672-ba11-b296b018c03e,1242,Rue King Ouest,NA,J1J 2B6,1,TROUSSE DE PREMIER SOINS GM INC.,819 565-8798,FALSE,Commerce,Commerce de gros,Commerce de gros,"Grossistes-marchands de machines, matériel et fournitures d'usage professionnel",417930,Commerce de gros,"Grossistes-marchands de machines, matériel et fournitures d'usage professionnel",1142680967,Jacques-Cartier,FALSE,2020-08-06,2024-07-10,-71.9079424,45.398557800000006
b640c701-542d-459b-b3af-df8e74272a80,3440,Rue Thomas-Chapais,NA,J1L 2V5,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Jacques-Cartier,FALSE,2020-04-16,2024-07-17,-71.9560864,45.4111492
2b64f25f-6af2-412d-af83-cf38f745cd8b,165,Rue Moore,300,J1H 1B8,3,CONSEIL RÉGIONAL DE L'ENVIRONNEMENT DE L'ESTRIE,819 821-4357,FALSE,Bureau,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Organisations civiques et sociales,813410,Autres services (sauf les administrations publiques),Organisations civiques et sociales,1144154425,Jacques-Cartier,FALSE,2020-08-06,2024-08-16,-71.89709916022571,45.40759999380843
63c9db29-318b-4c9a-ad95-10f60acf050e,165,Rue Moore,NA,J1H 1B8,2,CARREFOUR DE SOLIDARITÉ INTERNATIONAL,819 566-8595,TRUE,Bureau,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Organismes d'action sociale,813310,Autres services (sauf les administrations publiques),Organismes d'action sociale,1143803535,Jacques-Cartier,FALSE,2020-08-06,2024-08-16,-71.89703851846407,45.40752532538966
8a4f9b1e-9e5d-4504-ad9c-660163d24d3e,165,Rue Moore,212,J1H 1B8,2,SOLIDARITÉ POPULAIRE ESTRIE (SPE),819 570-1158,FALSE,Bureau,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Organismes d'action sociale,813310,Autres services (sauf les administrations publiques),Organismes d'action sociale,1144191260,Jacques-Cartier,FALSE,2020-08-06,2024-08-16,-71.89703851846407,45.40752532538967
6904c4ee-f4a8-4578-9b1d-5ecd0d5665ab,165,Rue Moore,NA,J1H 1B8,3,ACTION SAINT-FRANCOIS,819 563-5362,FALSE,Bureau,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Organismes d'action sociale,813310,Autres services (sauf les administrations publiques),Organismes d'action sociale,1144069862,Jacques-Cartier,FALSE,2020-08-06,2024-08-16,-71.8970991602257,45.40759999380843
1f173680-cdd8-4127-9bd1-2eea0b984b00,165,Rue Moore,NA,J1H 1B8,3,CARREFOUR DE SOLIDARITÉ INTERNATIONAL,NA,TRUE,Bureau,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Organismes d'action sociale,999997,Autres services (sauf les administrations publiques),Organismes d'action sociale,NA,Jacques-Cartier,FALSE,2020-08-06,2024-08-16,-71.8970991602257,45.407599993808425
dde050dd-d59f-4729-8d66-e908d1e65260,165,Rue Moore,NA,J1H 1B8,1,RADIO-VILLE-MARIE ESTRIE (RADIO VM),819 580-0841,FALSE,Bureau,Services d'affaires,"Industrie de l'information, des arts et de la culture",Radiodiffusion,516110,Industrie de l'information et industrie culturelle,Stations de radiodiffusion,1144952182,Jacques-Cartier,FALSE,2020-08-06,2024-08-16,-71.89697834317754,45.40739760286557
a31528a2-d5b3-4537-970e-f7889cbd25b5,165,Rue Moore,210,J1H 1B8,2,SOL ECO,819 679-0251,FALSE,Bureau,Services professionnels,"Architecture, génie et services connexes",Services de conseils en environnement,541620,"Services professionnels, scientifiques et techniques",Services de conseils en environnement,1166453226,Jacques-Cartier,FALSE,2020-08-06,2024-08-16,-71.89703851846407,45.40752532538967
470bbbd2-1fe8-4c6e-aa52-db62e5cf98d4,165,Rue Moore,NA,J1H 1B8,2,PEPINES,819 437-0722,FALSE,Bureau,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Organismes d'action sociale,813310,Autres services (sauf les administrations publiques),Organismes d'action sociale,1145004728,Jacques-Cartier,FALSE,2020-08-06,2024-08-16,-71.89703851846407,45.40752532538966
d1fa85d4-c1a3-4c45-88f2-48a41bfa78e1,165,Rue Moore,101,J1H 1B8,1,CARREFOUR DE SOLIDARITÉ INTERNATIONAL,NA,FALSE,Bureau,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Organismes d'action sociale,531390,Autres services (sauf les administrations publiques),Organismes d'action sociale,NA,Jacques-Cartier,FALSE,2020-08-06,2024-07-05,-71.89692982976824,45.40741528753998
a1a71f19-8bfc-4948-bcd6-941e4628e024,3000,Rue King Ouest,suite 200,J1L 1Y7,2,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Jacques-Cartier,FALSE,2020-04-16,2024-07-15,-71.94585362950801,45.395841806695344
df1b41ff-0011-478b-ba28-a5d4c488331e,3000,Rue King Ouest,suite 100,J1L 1Y7,1,CIBC WOOD GUNDY SHERBROOKE,819 573-6000,FALSE,Bureau,Services d'affaires,Finance (Placements),Courtage de valeurs mobilières,523120,Finance et assurances,Courtage de valeurs mobilières,1144622892,Jacques-Cartier,TRUE,2020-04-16,2024-07-15,-71.94592118574347,45.395916613208115
905ed5e4-db85-4d15-920b-2974419c9706,3000,Rue King Ouest,suite 110,J1L 1Y7,1,NEUROPERFORMA,450 445-1010,FALSE,Bureau,Services professionnels,Professionnels de la santé et assistance sociale,Cabinets de praticiens en santé mentale (sauf les médecins),621330,Soins de santé et assistance sociale,Cabinets de praticiens en santé mentale (sauf les médecins),1168061381,Jacques-Cartier,FALSE,2020-04-16,2024-07-15,-71.94579256906444,45.3959576655206
cfbb0855-38a1-43a4-b5f7-efb87c4512b6,31,Rue Robidoux,NA,J1J 2V9,-1,SIMÉON LAUZON - TRAVAILLEUR SOCIAL,819 571-8968,FALSE,Bureau,Services professionnels,Professionnels de la santé et assistance sociale,Cabinets de tous les autres praticiens de la santé,621390,Soins de santé et assistance sociale,Cabinets de tous les autres praticiens de la santé,NA,Jacques-Cartier,FALSE,2020-09-24,2024-08-06,-71.92290969999999,45.3991895
7c94f53c-217a-4209-a82c-f4d7d62b87a4,1023,Rue King Ouest,NA,J1H 1S4,1,LE LAB ARTS ET ESTHÉTIQUE,819 993-2466,FALSE,Commerce,Services aux consommateurs,Soins personnels,Salons de beauté,812115,Autres services (sauf les administrations publiques),Salons de beauté,2278507118,Jacques-Cartier,FALSE,2020-08-21,2024-08-05,-71.9039564,45.399090699999995
b05fde65-a5fa-41c0-b8b5-34034d39d7fc,2424,Rue King Ouest,200,J1J 2E8,"-1, 1, 2",BRAVAD,1 888 327-2823,FALSE,Bureau,Services d'affaires,"Industrie de l'information, des arts et de la culture",Télécommunications par fil et sans fil (sauf par satellite),517310,Industrie de l'information et industrie culturelle,Télécommunications par fil et sans fil (sauf par satellite),1165723124,Jacques-Cartier,FALSE,2020-04-16,2024-07-17,-71.93222318463751,45.39809325691229
c38ee6f8-8fa9-4889-8db3-6213b1722134,2424,Rue King Ouest,NA,J1J 2E8,1,BENOIT RAYMOND NOTAIRE,819 563-4666,FALSE,Bureau,Services professionnels,Professionnels législatifs et fiscaux,Études de notaires,541120,"Services professionnels, scientifiques et techniques",Études de notaires,1172873656,Jacques-Cartier,FALSE,2022-03-23,2024-07-17,-71.93232338222712,45.3981392109233
8a5587c3-7095-4d8d-b5bb-234372e283e1,2424,Rue King Ouest,20,J1J 2E8,-1,RE.FLEX CENTRE CHIROPRATIQUE,819 565-1105,FALSE,Bureau,Services professionnels,Professionnels de la santé et assistance sociale,Cabinets de chiropraticiens,621310,Soins de santé et assistance sociale,Cabinets de chiropraticiens,3367809442,Jacques-Cartier,FALSE,2020-04-16,2024-07-17,-71.9321895689146,45.3978436450187
77645cb5-62e3-41a6-9c51-035b34422685,2424,Rue King Ouest,30,J1J 2E8,-1,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Jacques-Cartier,FALSE,2020-04-16,2024-07-17,-71.93232468138548,45.39783452258965
cfc4e839-0204-452f-b447-d92b6452df71,2424,Rue King Ouest,NA,J1J 2E8,-1,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Jacques-Cartier,FALSE,2022-04-26,2024-07-17,-71.93219866302319,45.39795676301666
72824d1f-7071-41d0-a6e6-70c30420a52e,2424,Rue King Ouest,NA,J1J 2E8,-1,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Jacques-Cartier,FALSE,2021-02-25,2024-07-17,-71.93219086807295,45.39789655507819
f8aba4e7-0a63-45f8-aaac-381ca3c0b65e,2424,Rue King Ouest,70,J1J 2E8,-1,UNI-D CONCEPTION PUBLICITAIRE,819 565-2915,FALSE,Bureau,Services d'affaires,"Industrie de l'information, des arts et de la culture",Agences de publicité,541810,"Services professionnels, scientifiques et techniques",Agences de publicité,1161692307,Jacques-Cartier,FALSE,2020-04-16,2024-07-17,-71.93232987801898,45.397873749024136
ea3f7dad-c2a1-4ab9-9757-5054ae95a283,2424,Rue King Ouest,110,J1J 2E8,1,GUYLAINE DROUIN NOTAIRE,819 562-5444,FALSE,Bureau,Services professionnels,Professionnels législatifs et fiscaux,Études de notaires,541120,"Services professionnels, scientifiques et techniques",Études de notaires,2267257501,Jacques-Cartier,FALSE,2020-04-16,2024-07-17,-71.93215303008532,45.398147991213925
76268638-e373-4c7e-81d0-b6c1c5a577b4,2424,Rue King Ouest,120,J1J 2E8,1,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Jacques-Cartier,FALSE,2022-04-12,2024-07-17,-71.93222578295426,45.398144114202644
2ada5617-2208-491a-a77c-0d37a944c1a8,3600,Boulevard de Monseigneur-Fortier,300,J1L 0J6,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Jacques-Cartier,FALSE,2024-01-17,2024-08-02,-71.9603774127431,45.42342517544616
d2d79ad9-c525-4463-a1cd-fb1f18e777c1,3600,Boulevard de Monseigneur-Fortier,310,J1L 0J6,1,YUZU SUSHI,819 822-0808,FALSE,Commerce,"Restauration, divertissement et hôtellerie",Restauration,"Restaurants rapides, Cantines",722512,Services d'hébergement et de restauration,Établissements de restauration à service restreint,NA,Jacques-Cartier,FALSE,2024-01-17,2024-08-12,-71.96029811481283,45.42342361499211
e1999064-d896-4559-97b1-2a0c356e4542,3600,Boulevard de Monseigneur-Fortier,330,J1L 0J6,1,DICKEY'S BARBECUE PIT,819 823-8338,FALSE,Commerce,"Restauration, divertissement et hôtellerie",Restauration,Restaurants à service complet,722511,Services d'hébergement et de restauration,Restaurants à service complet,1177876308,Jacques-Cartier,TRUE,2023-05-19,2024-08-12,-71.96012583742562,45.42342388449958
51389158-fd80-444c-aa1d-4ed44a444dce,3600,Boulevard de Monseigneur-Fortier,320,J1L 0C8,1,SUBWAY,NA,FALSE,Commerce,"Restauration, divertissement et hôtellerie",Restauration,"Restaurants rapides, Cantines",722512,Services d'hébergement et de restauration,Établissements de restauration à service restreint,NA,Jacques-Cartier,TRUE,2023-07-19,2024-08-12,-71.96020980169223,45.423422927408446
9fec22cd-2289-41a0-ac6b-8d7cce90beaa,997,Rue King Ouest,NA,J1H 1S3,1,LAVERIE KING,NA,FALSE,Commerce,Services aux consommateurs,Entretien des tissus,Blanchisseries et nettoyeurs à sec libre-service,812310,Autres services (sauf les administrations publiques),Blanchisseries et nettoyeurs à sec libre-service,3365165698,Jacques-Cartier,FALSE,2020-08-06,2024-08-05,-71.9031787,45.3990042
6243ddbc-7273-4350-8c1b-290d2b294f31,1081,Rue King Ouest,NA,J1H 1S5,1,PINK TATTOO SHOP,819 562-8575,FALSE,Commerce,Services aux consommateurs,Soins personnels,Salons de tatouage,812190,Autres services (sauf les administrations publiques),Autres services de soins personnels,NA,Jacques-Cartier,FALSE,2020-08-06,2024-08-05,-71.9050275,45.399071799999994
c8641986-ae40-4ef1-9a37-c51e7cd792d2,3200,Rue King Ouest,A-190,J1L 1C9,1,DERMAPURE (3200 RUE KING OUEST),819 300-9159,TRUE,Commerce,Services aux consommateurs,Soins personnels,Salons de beauté,812115,Autres services (sauf les administrations publiques),Salons de beauté,1169091460,Jacques-Cartier,TRUE,2020-04-16,2024-07-11,-71.94876279243006,45.39463412854081
37ff662a-662f-4f7a-9f64-13be2d1fc0e9,3200,Rue King Ouest,A-200,J1L 1C9,2,IA GROUPE FINANCIER,819 569-2514,FALSE,Bureau,Services d'affaires,Finance (Placements),Services bancaires d'investissement et commerce des valeurs mobilières,523110,Finance et assurances,Services bancaires d'investissement et commerce des valeurs mobilières,1168366202,Jacques-Cartier,TRUE,2020-04-16,2024-07-11,-71.94842325687432,45.39471602048462
e38825a1-d091-48e7-8987-a35048d54ae3,3200,Rue King Ouest,A-105,J1L 1C9,1,DERMAPURE,819 300-9159,TRUE,Commerce,Services aux consommateurs,Soins personnels,Salons de beauté,812115,Autres services (sauf les administrations publiques),Salons de beauté,1169091460,Jacques-Cartier,TRUE,2020-04-16,2024-07-11,-71.9487926468358,45.394666230196925
9d36e8f0-509d-4360-b528-f93f8fb29733,3200,Rue King Ouest,A-110,J1L 1C9,1,GLORI.US,1 819 791-3962,FALSE,Commerce,Biens semi-courants,Mode,Magasins de vêtements pour hommes,458111,Commerce de détail,Détaillants de vêtements pour hommes,1170608724,Jacques-Cartier,FALSE,2020-04-16,2024-07-11,-71.9487136376175,45.394728140482215
3542e9e5-7d06-4b97-8770-8763794cabe0,3200,Rue King Ouest,A-130,J1L 1C9,1,PIZZÉRIA NO.900,819 821-2900,FALSE,Commerce,"Restauration, divertissement et hôtellerie",Restauration,Restaurants à service complet,722511,Services d'hébergement et de restauration,Restaurants à service complet,NA,Jacques-Cartier,TRUE,2020-04-16,2024-07-11,-71.94853334499543,45.394790050699704
fbfa1b7f-2e8c-4580-96df-de230246c3ce,3200,Rue King Ouest,A-120,J1L 1C9,1,FRESHII,819 742-0269,FALSE,Commerce,"Restauration, divertissement et hôtellerie",Restauration,"Restaurants rapides, Cantines",722512,Services d'hébergement et de restauration,Établissements de restauration à service restreint,1169861268,Jacques-Cartier,TRUE,2020-04-16,2024-07-11,-71.94860424920903,45.39475598371012
2f873a6d-287a-4b60-882d-3dd7e8161fb2,3200,Rue King Ouest,A-140,J1L 1C9,1,WESTLEY - ARTISANS RESTAURATEURS,819 791-2229,FALSE,Commerce,"Restauration, divertissement et hôtellerie",Restauration,Restaurants à service complet,722511,Services d'hébergement et de restauration,Restaurants à service complet,1172952831,Jacques-Cartier,FALSE,2020-04-16,2024-07-11,-71.94840086607,45.39483591007633
545d9204-f808-4b4b-9cf8-7205f9269a49,3200,Rue King Ouest,A-180,J1L 1C9,1,EVOILÀ 5,819 791-4555,FALSE,Commerce,"Restauration, divertissement et hôtellerie",Restauration,Traiteurs,722320,Services d'hébergement et de restauration,Traiteurs,1169535029,Jacques-Cartier,FALSE,2020-04-16,2024-07-11,-71.94805287565323,45.39475401830624
a2d2eae3-6bb0-445d-ade5-64f8a399f808,3200,Rue King Ouest,NA,J1L 1C9,"3, 4, 5",BRP,1 450 532-2211,FALSE,Bureau,Autres,Sièges sociaux,Sièges sociaux,551114,Gestion de sociétés et d'entreprises,Sièges sociaux,1161911038,Jacques-Cartier,FALSE,2020-04-16,2024-07-11,-71.94835398532354,45.39463330962078
06e03bcb-33bc-4ccb-8d8b-157ca32e88e7,3200,Rue King Ouest,A-170,J1L 1C9,1,PLASMAVIE,1 800 343-7264,FALSE,Bureau,Services professionnels,Professionnels de la santé et assistance sociale,Tous les autres services de soins de santé ambulatoires,621990,Soins de santé et assistance sociale,Tous les autres services de soins de santé ambulatoires,1147561873,Jacques-Cartier,FALSE,2020-04-16,2024-07-11,-71.94819188522992,45.39493418004379
ee867e3a-2c76-41ae-a1d6-093bbf8f505e,3200,Rue King Ouest,NA,J1L 1C9,2,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Jacques-Cartier,FALSE,2020-04-16,2024-07-11,-71.94842325687432,45.394716020484616
ae7ed117-5a19-48ab-baf4-ada5676dc6eb,3200,Rue King Ouest,A-100,J1L 1C9,1,DERMAPURE,819 300-9159,FALSE,Commerce,Services aux consommateurs,Soins personnels,Salons de beauté,812115,Autres services (sauf les administrations publiques),Salons de beauté,1169091460,Jacques-Cartier,TRUE,2020-05-01,2024-07-11,-71.94881777818124,45.394696038861284
9f211b3f-4c77-436f-bd70-c0f05cd77d84,1682,Rue King Ouest,NA,J1J 2C9,1,LE COUREUR,819 566-5363,FALSE,Commerce,Biens semi-courants,Mode,Magasins de chaussures,458210,Commerce de détail,Détaillants de chaussures,1140997892,Jacques-Cartier,FALSE,2020-02-06,2024-07-11,-71.9166937,45.398343600000004
cd4ba300-6dae-475d-aa7c-201ba0798122,1680,Rue King Ouest,NA,J1J 2C9,"1, 2",PHYSIO ATLAS,819 562-0868,FALSE,Bureau,Services professionnels,Professionnels de la santé et assistance sociale,"Cabinets de physiothérapeutes, d'ergothérapeutes, d'orthophonistes et d'audiologistes",621340,Soins de santé et assistance sociale,"Cabinets de physiothérapeutes, d'ergothérapeutes, d'orthophonistes et d'audiologistes",1162899737,Jacques-Cartier,TRUE,2020-02-06,2024-07-11,-71.9166937,45.398343600000004
4963dbc5-bf0d-461d-8f49-6e50902e4a98,1567,Rue King Ouest,NA,J1J 2C6,1,BIBLAIRIE GGC LTÉE,819 566-0344,FALSE,Commerce,Biens semi-courants,Passe-temps,Librairies et marchands de journaux,459210,Commerce de détail,Librairies et marchands de journaux,1168273671,Jacques-Cartier,FALSE,2020-02-06,2024-08-05,-71.91400526164855,45.39897226895412
0f5d63eb-5de4-4e01-ae3d-c1667873ff5c,1567,Rue King Ouest,NA,J1J 2C6,1,BRÛLERIES FARO,819 820-1223,FALSE,Commerce,"Restauration, divertissement et hôtellerie",Restauration,"Café, salon de thé, bar à smoothies",722512,Services d'hébergement et de restauration,Établissements de restauration à service restreint,1144856730,Jacques-Cartier,FALSE,2020-05-24,2024-08-05,-71.91372403277508,45.39877738908274
28e03a93-47c5-4e17-96be-a0e2ff6a11fc,3073,Boulevard de Portland,NA,J1L 2Y7,2,BAR À LUNETTES MARIE-SOPHIE DION,819 346-4494,FALSE,Commerce,Biens semi-courants,Produits de santé et de beauté,Magasins de produits optiques,456130,Commerce de détail,Détaillants de produits optiques,1166581299,Jacques-Cartier,FALSE,2020-04-16,2024-06-26,-71.9523042713094,45.40398935163866
93b0ed05-cf1e-4b29-9578-2b14599c1d33,3075,Boulevard de Portland,NA,J1L 2Y7,"1, 2",BANQUE NATIONALE,819 563-4011,FALSE,Bureau,Services aux consommateurs,"Banques, caisses populaires, prêts hypotécaires et assurances",Activités bancaires aux particuliers et aux entreprises,522111,Finance et assurances,Activités bancaires aux particuliers et aux entreprises,1141418286,Jacques-Cartier,TRUE,2020-04-16,2024-08-08,-71.95262520617098,45.40389011487577
5d616f0f-85c5-4ccb-b870-41d8b6c06b23,3071,Boulevard de Portland,NA,J1L 2Y7,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Jacques-Cartier,FALSE,2020-04-16,2024-08-02,-71.95229307590726,45.40389535510523
2051de46-edd2-47e2-8cfb-a24ca0be3e31,3425,Rue King Ouest,140,J1L 1P8,1,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Jacques-Cartier,FALSE,2020-04-16,2024-08-02,-71.95333212599056,45.393808041134754
a38ab91a-d145-42e3-9f79-b9ac5fb5a2bf,3425,Rue King Ouest,240,J1L 1P8,2,GROUPE DE VIMY,819 564-8893,FALSE,Bureau,Services d'affaires,Finance (Placements),Gestion de portefeuille,523920,Finance et assurances,Gestion de portefeuille,1163611669,Jacques-Cartier,FALSE,2020-05-04,2024-08-09,-71.95314961638992,45.393953293160024
de33b5d1-0c1a-4cdc-a626-b2e16945b18e,3425,Rue King Ouest,100,J1L 1P8,1,FINANCIÈRE HORIZONS,819 566-7070,FALSE,Bureau,Services d'affaires,Finance (Placements),Services de conseils en placement,523930,Finance et assurances,Services de conseils en placement,1164185291,Jacques-Cartier,FALSE,2020-04-16,2024-08-09,-71.95310094716307,45.393896687635745
ea5a28b7-d09f-468c-97d7-fb7f51b9fe1a,3425,Rue King Ouest,120,J1L 1P8,1,BPA,514 383-3747,FALSE,Bureau,Services professionnels,"Architecture, génie et services connexes",Services de génie,541330,"Services professionnels, scientifiques et techniques",Services de génie,1178237419,Jacques-Cartier,FALSE,2023-04-23,2024-08-09,-71.9531845973967,45.393855034477895
23a8bf92-a880-44a1-8f83-1d0ec400e84c,3425,Rue King Ouest,200/220,J1L 1P8,2,GOUVERNEMENT DU QUÉBEC,NA,FALSE,Bureau,Organismes publics et privés,Organismes publics,Autres services des administrations publiques provinciales et territoriales,912910,Administrations publiques,Autres services des administrations publiques provinciales et territoriales,NA,Jacques-Cartier,FALSE,2020-05-04,2024-08-08,-71.95354657477134,45.393802166964115
f597c112-f3fe-48c4-acb0-27dfa200f322,3425,Rue King Ouest,230,J1L 1P8,2,DERMAPURE (SERVICE À LA CLIENTÈLE),819 300-9159,FALSE,Bureau,Autres,Autres services,Centres d'appels téléphoniques,561420,"Services administratifs, services de soutien, services de gestion des déchets et services d'assainissement",Centres d'appels téléphoniques,1169091460,Jacques-Cartier,TRUE,2021-09-10,2024-08-08,-71.95349486371781,45.39373968711131
dcfbed69-8adc-4d6c-8530-ae4198dd2e9b,20,Rue de Carillon,NA,J1J 2K8,1,CLINIQUE DE SANTÉ M+,1 833 841-2555,FALSE,Bureau,Services professionnels,Professionnels de la santé et assistance sociale,Cabinets de médecins,621110,Soins de santé et assistance sociale,Cabinets de médecins,1171987309,Jacques-Cartier,FALSE,2020-04-16,2024-08-08,-71.9345465,45.398882099999994
